Job Title,Years of Experience,Company Size,Industry,Location,Website Visits,Resources Downloaded,Attended Webinar,Email Open Rate,Email Click Rate,Responded to Survey,Days Since Last Interaction,Positive Lead
Executive,30,Medium,Finance,Rural,39,0,0,0.01,0.09,0,3,0
Assistant,11,Small,Manufacturing,Suburban,18,0,0,0.17,0.03,0,7,0
Manager,28,Medium,Manufacturing,Rural,8,0,0,0.16,0.07,0,8,0
Executive,29,Large,Retail,Suburban,46,0,0,0.16,0.0,0,8,0
Executive,27,Small,Manufacturing,Urban,42,0,0,0.15,0.04,0,12,0
Director,7,Medium,IT,Rural,20,0,0,0.0,0.07,0,3,0
Manager,12,Medium,Retail,Urban,7,1,0,0.14,0.06,0,14,0
Manager,18,Medium,IT,Suburban,0,0,0,0.03,0.05,0,17,0
Consultant,28,Large,Manufacturing,Suburban,27,0,0,0.1,0.02,0,5,0
Consultant,12,Medium,Finance,Suburban,42,0,0,0.02,0.05,0,24,0
Director,19,Large,Retail,Urban,18,0,0,0.06,0.03,0,24,0
Consultant,18,Large,Finance,Suburban,49,0,0,0.05,0.01,1,11,1
Assistant,18,Medium,Retail,Suburban,2,0,0,0.2,0.06,0,12,0
Assistant,20,Medium,Healthcare,Suburban,30,0,0,0.12,0.09,0,24,0
Consultant,19,Small,Healthcare,Rural,3,1,0,0.12,0.09,0,13,0
Director,26,Large,IT,Rural,12,0,0,0.14,0.03,0,17,0
Assistant,9,Small,Finance,Rural,4,0,0,0.0,0.08,0,14,0
Executive,12,Small,Healthcare,Urban,36,0,0,0.08,0.05,0,0,0
Director,10,Small,Healthcare,Urban,38,0,0,0.08,0.01,0,20,0
Manager,1,Medium,Retail,Urban,10,0,0,0.14,0.06,0,15,0
Manager,20,Small,IT,Suburban,43,0,0,0.08,0.02,0,23,0
Consultant,7,Medium,IT,Suburban,0,0,0,0.04,0.0,0,13,0
Consultant,7,Medium,Retail,Suburban,36,0,0,0.18,0.06,0,17,0
Executive,11,Medium,Manufacturing,Urban,32,0,0,0.08,0.0,0,17,0
Director,3,Small,Retail,Urban,10,0,0,0.08,0.0,0,9,0
Director,14,Small,Manufacturing,Suburban,15,0,0,0.01,0.08,0,7,0
Assistant,7,Medium,Finance,Suburban,26,0,0,0.03,0.01,0,21,0
Director,2,Small,Finance,Urban,16,0,0,0.04,0.09,0,15,0
Executive,10,Small,IT,Suburban,21,0,0,0.11,0.04,0,21,0
Manager,6,Large,Manufacturing,Rural,34,0,0,0.0,0.03,0,5,0
Manager,13,Small,Healthcare,Rural,49,0,0,0.11,0.08,0,5,0
Director,24,Large,Manufacturing,Suburban,12,0,1,0.19,0.06,0,18,1
Assistant,16,Large,Finance,Urban,9,0,0,0.15,0.1,0,16,0
Director,28,Small,IT,Suburban,45,0,0,0.0,0.03,0,20,0
Executive,27,Small,Retail,Rural,18,0,0,0.16,0.05,0,0,0
Assistant,29,Large,Healthcare,Suburban,30,0,0,0.1,0.1,0,0,0
Assistant,10,Small,Retail,Urban,24,0,1,0.2,0.05,0,26,1
Director,24,Small,Healthcare,Suburban,6,0,0,0.14,0.03,0,6,0
Director,23,Small,Healthcare,Rural,3,0,0,0.09,0.02,0,3,0
Assistant,24,Medium,Retail,Suburban,0,0,0,0.11,0.06,0,0,0
Manager,0,Small,IT,Rural,10,0,0,0.07,0.0,1,17,1
Consultant,10,Large,Manufacturing,Suburban,47,0,0,0.14,0.01,0,24,0
Executive,5,Small,Healthcare,Urban,31,0,0,0.1,0.02,0,21,0
Assistant,21,Medium,IT,Urban,11,0,0,0.16,0.0,0,4,0
Consultant,13,Large,Manufacturing,Suburban,36,0,0,0.06,0.0,0,3,0
Assistant,19,Small,IT,Rural,22,0,0,0.12,0.09,0,24,0
Consultant,5,Large,Retail,Suburban,8,0,0,0.12,0.08,0,24,0
Executive,28,Medium,IT,Rural,29,1,0,0.08,0.05,0,3,0
Executive,8,Medium,Retail,Suburban,36,0,0,0.14,0.1,0,14,0
Consultant,19,Large,IT,Urban,6,0,0,0.02,0.01,0,26,0
Manager,15,Medium,Manufacturing,Urban,23,0,0,0.14,0.07,0,18,0
Director,9,Medium,Finance,Urban,34,0,0,0.16,0.01,0,14,0
Director,28,Small,IT,Suburban,43,0,0,0.12,0.09,0,7,1
Director,15,Large,Finance,Rural,4,0,0,0.04,0.0,0,29,0
Consultant,12,Medium,Manufacturing,Suburban,16,0,0,0.1,0.04,0,23,0
Director,23,Small,IT,Rural,28,0,0,0.17,0.05,0,28,0
Assistant,0,Medium,Healthcare,Urban,22,0,0,0.04,0.0,0,10,0
Consultant,17,Large,Manufacturing,Urban,7,0,1,0.09,0.02,0,10,1
Manager,6,Large,Finance,Rural,26,0,0,0.17,0.06,0,27,0
Manager,15,Small,Manufacturing,Urban,44,0,0,0.17,0.01,0,25,0
Executive,6,Large,Manufacturing,Urban,42,0,0,0.12,0.0,0,2,0
Manager,22,Small,IT,Suburban,22,0,0,0.0,0.07,0,5,0
Director,19,Medium,Finance,Urban,45,0,0,0.07,0.05,0,20,0
Consultant,19,Large,IT,Urban,5,0,0,0.05,0.09,0,17,0
Executive,3,Medium,Finance,Rural,11,0,0,0.1,0.09,0,28,0
Assistant,20,Small,Manufacturing,Suburban,29,0,0,0.14,0.07,0,2,0
Executive,15,Small,Healthcare,Suburban,41,0,0,0.09,0.02,0,14,0
Executive,23,Large,Finance,Urban,26,0,0,0.02,0.01,0,8,0
Manager,17,Large,Finance,Rural,12,0,1,0.08,0.1,0,2,1
Assistant,21,Small,Manufacturing,Urban,14,0,0,0.11,0.0,0,9,0
Manager,12,Medium,Healthcare,Suburban,28,1,0,0.04,0.04,0,27,0
Director,24,Large,Healthcare,Suburban,30,0,0,0.19,0.08,1,27,1
Manager,4,Small,Manufacturing,Urban,1,0,0,0.05,0.07,0,27,0
Manager,26,Large,Healthcare,Urban,14,0,0,0.17,0.08,0,3,0
Assistant,29,Large,Healthcare,Urban,41,0,0,0.03,0.09,0,26,0
Assistant,1,Small,Retail,Rural,43,0,0,0.07,0.09,0,26,0
Assistant,17,Small,IT,Urban,38,0,0,0.13,0.03,0,29,0
Executive,2,Medium,Manufacturing,Urban,1,1,0,0.01,0.04,0,20,0
Assistant,8,Large,Retail,Rural,16,0,0,0.09,0.05,0,30,0
Director,7,Medium,Healthcare,Rural,0,0,0,0.02,0.09,0,29,0
Manager,11,Medium,Retail,Rural,27,0,1,0.16,0.09,0,7,1
Assistant,12,Small,Retail,Suburban,45,0,0,0.13,0.09,0,24,0
Director,7,Large,Finance,Suburban,47,0,0,0.14,0.01,0,3,0
Executive,29,Large,Finance,Rural,33,0,0,0.03,0.07,0,27,0
Executive,16,Large,Healthcare,Urban,10,0,0,0.01,0.01,0,8,0
Manager,14,Large,Manufacturing,Suburban,15,0,0,0.04,0.01,0,16,0
Manager,13,Medium,Healthcare,Rural,28,1,0,0.03,0.01,0,2,0
Executive,7,Medium,Manufacturing,Suburban,19,0,0,0.05,0.08,0,19,0
Assistant,29,Large,Finance,Urban,44,0,0,0.02,0.06,0,0,0
Executive,18,Small,Healthcare,Urban,6,0,0,0.1,0.09,0,26,0
Assistant,27,Large,Retail,Rural,0,0,0,0.0,0.04,0,28,0
Assistant,5,Medium,Retail,Suburban,6,0,0,0.08,0.07,0,10,0
Director,13,Medium,Healthcare,Urban,15,0,0,0.03,0.02,0,30,0
Director,10,Large,Manufacturing,Urban,11,0,0,0.04,0.02,0,9,0
Assistant,25,Large,Healthcare,Suburban,6,0,0,0.1,0.06,0,15,0
Executive,19,Large,Finance,Rural,44,0,0,0.16,0.04,0,25,0
Assistant,22,Medium,Retail,Rural,49,0,0,0.15,0.1,0,17,0
Executive,1,Medium,Retail,Urban,4,0,0,0.16,0.04,0,16,0
Executive,1,Small,Healthcare,Rural,10,0,0,0.08,0.09,0,0,0
Consultant,30,Medium,Finance,Rural,45,0,0,0.18,0.07,0,29,0
Director,15,Medium,Finance,Suburban,28,0,0,0.16,0.05,0,30,0
Manager,13,Medium,Manufacturing,Suburban,24,0,0,0.17,0.09,0,10,0
Assistant,29,Large,Manufacturing,Urban,42,0,0,0.07,0.09,0,9,0
Consultant,30,Medium,Manufacturing,Urban,19,0,0,0.05,0.09,0,0,0
Director,12,Large,Retail,Suburban,42,0,0,0.14,0.05,0,2,0
Assistant,8,Small,Manufacturing,Rural,2,0,0,0.19,0.03,0,17,0
Director,29,Medium,Finance,Suburban,2,0,0,0.14,0.08,0,4,0
Executive,5,Large,Manufacturing,Rural,41,0,0,0.15,0.05,0,10,0
Director,11,Medium,Finance,Rural,31,0,0,0.2,0.06,0,23,0
Manager,0,Medium,Healthcare,Suburban,12,0,0,0.14,0.06,0,6,0
Assistant,9,Medium,Finance,Urban,36,1,0,0.13,0.09,0,21,0
Consultant,29,Small,IT,Suburban,33,1,0,0.1,0.01,0,10,0
Executive,14,Medium,Healthcare,Rural,38,0,0,0.1,0.02,0,8,0
Manager,10,Small,Finance,Urban,15,0,0,0.17,0.09,0,21,0
Manager,15,Small,Finance,Suburban,7,0,1,0.17,0.09,0,29,0
Manager,5,Medium,IT,Rural,11,0,0,0.18,0.03,0,24,0
Consultant,6,Large,Manufacturing,Urban,31,0,0,0.01,0.07,0,24,0
Executive,20,Small,Retail,Rural,32,0,0,0.11,0.05,0,28,0
Manager,10,Large,Healthcare,Urban,34,0,0,0.14,0.02,0,9,0
Executive,12,Small,Healthcare,Rural,27,0,1,0.19,0.01,0,13,1
Director,15,Medium,IT,Urban,39,0,0,0.01,0.08,0,22,0
Executive,17,Large,IT,Urban,48,0,0,0.18,0.01,0,8,0
Consultant,16,Medium,Manufacturing,Rural,42,0,0,0.17,0.01,0,20,0
Director,1,Large,Healthcare,Rural,46,0,0,0.18,0.09,0,17,0
Assistant,22,Small,Manufacturing,Urban,34,0,0,0.01,0.09,0,2,0
Executive,29,Large,Healthcare,Rural,23,0,0,0.07,0.04,0,15,0
Manager,25,Small,Manufacturing,Suburban,50,0,0,0.02,0.02,0,17,0
Consultant,27,Large,Manufacturing,Urban,25,0,0,0.03,0.06,0,6,0
Director,28,Large,Manufacturing,Rural,30,1,0,0.06,0.0,0,24,0
Manager,12,Small,IT,Suburban,23,0,0,0.1,0.0,0,22,0
Assistant,12,Large,Finance,Suburban,37,0,0,0.07,0.04,0,7,0
Director,8,Small,Manufacturing,Rural,4,0,0,0.19,0.06,0,10,0
Manager,7,Small,Finance,Suburban,19,0,0,0.01,0.07,0,9,0
Director,13,Large,Manufacturing,Urban,32,0,0,0.1,0.09,0,19,0
Executive,11,Small,Finance,Urban,40,0,0,0.17,0.05,0,9,0
Assistant,19,Small,Healthcare,Urban,39,0,0,0.02,0.06,0,29,0
Director,1,Small,IT,Suburban,4,0,0,0.09,0.09,0,8,0
Executive,1,Medium,Manufacturing,Rural,22,0,0,0.13,0.01,0,5,0
Assistant,7,Small,IT,Rural,49,0,0,0.06,0.09,0,26,0
Executive,5,Large,Manufacturing,Rural,10,0,0,0.17,0.04,0,9,0
Director,0,Large,Finance,Urban,35,0,0,0.08,0.02,0,29,0
Executive,4,Medium,Retail,Rural,40,0,0,0.17,0.1,0,1,1
Executive,15,Small,Finance,Rural,10,0,0,0.11,0.1,0,9,0
Assistant,13,Large,Retail,Urban,35,0,0,0.03,0.1,0,5,0
Executive,30,Small,IT,Rural,42,0,0,0.04,0.03,0,0,0
Consultant,12,Small,Healthcare,Rural,21,0,0,0.06,0.07,0,10,0
Consultant,2,Small,Healthcare,Suburban,33,0,0,0.13,0.04,0,13,0
Executive,23,Large,Healthcare,Rural,29,0,0,0.07,0.03,0,10,0
Manager,1,Large,Manufacturing,Suburban,1,0,0,0.1,0.02,0,25,0
Executive,0,Large,Retail,Urban,49,0,0,0.19,0.1,0,15,0
Director,16,Small,IT,Rural,21,0,0,0.11,0.02,0,21,0
Consultant,20,Medium,Finance,Urban,19,0,0,0.15,0.04,0,28,0
Executive,17,Large,Retail,Rural,29,0,0,0.18,0.09,1,27,1
Manager,20,Medium,Finance,Urban,35,0,0,0.17,0.08,0,15,0
Manager,22,Small,IT,Suburban,44,0,0,0.05,0.09,0,1,0
Assistant,18,Medium,Finance,Suburban,2,1,0,0.14,0.03,0,11,0
Assistant,18,Large,Manufacturing,Rural,16,0,0,0.17,0.09,0,7,0
Director,5,Large,IT,Urban,8,0,0,0.09,0.03,0,9,0
Director,16,Medium,Finance,Urban,46,0,0,0.08,0.01,0,7,0
Consultant,9,Large,Healthcare,Suburban,36,0,0,0.12,0.05,0,21,0
Executive,5,Small,Healthcare,Urban,6,0,0,0.19,0.05,0,9,0
Manager,18,Small,Finance,Urban,29,0,0,0.02,0.03,0,8,0
Manager,0,Small,IT,Suburban,36,0,0,0.18,0.02,0,1,0
Consultant,13,Large,Manufacturing,Urban,27,0,0,0.0,0.01,0,19,0
Consultant,14,Medium,IT,Urban,23,0,0,0.13,0.1,0,30,0
Assistant,23,Medium,Manufacturing,Suburban,41,1,0,0.18,0.04,0,9,1
Consultant,26,Small,IT,Suburban,22,0,0,0.17,0.0,0,7,0
Assistant,29,Large,Healthcare,Urban,1,0,0,0.01,0.1,0,20,0
Executive,8,Medium,Manufacturing,Urban,21,0,1,0.11,0.0,0,20,1
Manager,2,Small,Finance,Rural,9,1,0,0.04,0.08,0,27,0
Director,24,Medium,Healthcare,Rural,1,0,0,0.07,0.0,0,6,0
Consultant,5,Small,Manufacturing,Rural,35,0,0,0.12,0.01,0,21,0
Executive,16,Medium,Finance,Urban,50,0,0,0.02,0.01,0,21,0
Consultant,16,Medium,IT,Urban,28,0,1,0.07,0.0,0,19,1
Assistant,25,Small,Manufacturing,Rural,12,1,0,0.14,0.04,0,2,0
Director,30,Small,Retail,Rural,39,0,0,0.01,0.01,0,11,0
Assistant,17,Medium,Manufacturing,Suburban,40,0,0,0.04,0.02,0,28,0
Director,22,Medium,Retail,Suburban,26,0,0,0.03,0.02,0,7,0
Manager,9,Small,Healthcare,Urban,43,0,0,0.11,0.0,0,21,0
Executive,8,Large,Manufacturing,Urban,47,1,0,0.09,0.01,0,22,0
Assistant,8,Medium,Retail,Rural,40,0,0,0.03,0.03,0,16,0
Consultant,30,Medium,Healthcare,Suburban,40,0,0,0.09,0.01,0,19,0
Executive,13,Medium,Healthcare,Suburban,17,0,0,0.11,0.04,0,8,0
Executive,21,Small,Manufacturing,Urban,18,0,0,0.03,0.06,0,17,0
Director,14,Large,Finance,Suburban,12,0,0,0.14,0.04,0,12,0
Assistant,0,Medium,Finance,Rural,20,0,0,0.18,0.0,0,2,0
Assistant,28,Large,Finance,Suburban,23,0,0,0.06,0.09,0,8,0
Director,12,Small,Manufacturing,Urban,46,0,0,0.18,0.0,0,23,0
Assistant,19,Medium,Retail,Suburban,19,0,0,0.14,0.0,0,0,0
Manager,4,Small,Finance,Suburban,1,0,0,0.07,0.08,0,21,0
Manager,5,Small,Healthcare,Suburban,31,0,0,0.0,0.04,0,18,0
Manager,0,Small,Retail,Rural,47,0,0,0.03,0.05,0,28,0
Consultant,22,Small,Finance,Urban,50,0,0,0.1,0.09,0,2,1
Manager,27,Medium,Healthcare,Urban,41,0,1,0.14,0.09,0,1,1
Assistant,11,Small,IT,Suburban,6,0,0,0.04,0.09,0,1,0
Manager,18,Medium,Finance,Urban,34,0,1,0.01,0.01,0,25,1
Manager,21,Medium,Manufacturing,Suburban,10,0,0,0.12,0.08,0,16,0
Executive,14,Small,Retail,Rural,18,0,0,0.17,0.0,0,0,0
Director,0,Medium,IT,Suburban,42,0,0,0.1,0.01,0,16,0
Executive,21,Medium,Finance,Urban,31,0,0,0.13,0.04,0,20,0
Consultant,1,Medium,Healthcare,Urban,22,0,0,0.19,0.05,0,11,0
Manager,4,Small,Healthcare,Rural,19,0,0,0.19,0.09,0,20,0
Executive,11,Small,Finance,Suburban,9,0,0,0.01,0.07,0,1,0
Manager,10,Small,Manufacturing,Suburban,28,0,0,0.15,0.07,0,7,0
Director,27,Medium,Healthcare,Suburban,9,0,0,0.18,0.02,0,7,0
Manager,19,Medium,IT,Urban,30,0,0,0.18,0.03,0,22,0
Manager,7,Small,Retail,Suburban,6,0,0,0.0,0.08,0,27,0
Executive,0,Large,IT,Urban,4,0,0,0.19,0.1,0,6,0
Executive,1,Small,Retail,Suburban,1,0,0,0.02,0.05,0,7,0
Director,7,Small,IT,Rural,15,0,0,0.13,0.08,0,15,0
Manager,16,Large,Finance,Suburban,31,0,1,0.17,0.1,0,24,1
Consultant,25,Medium,Retail,Rural,29,0,0,0.2,0.05,0,3,0
Assistant,28,Medium,Manufacturing,Rural,4,0,0,0.19,0.1,0,11,0
Director,11,Medium,Healthcare,Rural,20,0,0,0.1,0.0,0,0,0
Director,23,Large,Healthcare,Suburban,38,0,0,0.07,0.0,0,26,0
Manager,24,Small,Finance,Urban,12,0,0,0.15,0.09,0,27,0
Executive,13,Medium,IT,Rural,6,0,0,0.16,0.01,0,3,0
Director,6,Small,Retail,Rural,41,0,0,0.1,0.04,0,23,0
Manager,14,Large,IT,Suburban,20,0,0,0.11,0.08,0,27,0
Manager,8,Medium,IT,Urban,2,1,0,0.05,0.0,0,1,0
Director,1,Large,IT,Rural,30,0,0,0.01,0.03,0,22,0
Executive,13,Small,Retail,Rural,28,0,0,0.16,0.06,0,6,0
Executive,19,Medium,IT,Suburban,1,0,0,0.05,0.08,0,17,0
Assistant,3,Medium,Healthcare,Rural,42,0,0,0.03,0.01,0,21,0
Manager,8,Medium,Finance,Rural,7,0,0,0.11,0.04,0,5,0
Director,16,Medium,Manufacturing,Rural,42,0,0,0.18,0.0,0,14,0
Consultant,28,Medium,Finance,Suburban,44,0,0,0.07,0.07,0,6,0
Director,3,Medium,Manufacturing,Urban,0,0,0,0.08,0.07,0,14,0
Manager,24,Small,Healthcare,Rural,42,0,0,0.0,0.07,0,1,1
Director,12,Large,Manufacturing,Suburban,43,0,0,0.05,0.0,0,29,0
Executive,5,Medium,Retail,Suburban,28,0,0,0.07,0.0,0,19,0
Executive,21,Medium,Retail,Urban,38,0,0,0.16,0.09,0,3,0
Executive,14,Small,Manufacturing,Suburban,2,0,0,0.11,0.05,0,0,0
Manager,18,Small,Healthcare,Rural,9,0,0,0.12,0.08,0,18,0
Executive,24,Medium,Manufacturing,Suburban,18,0,0,0.13,0.03,0,19,0
Consultant,17,Medium,Retail,Urban,46,0,0,0.09,0.07,0,7,0
Assistant,19,Large,Finance,Urban,44,1,0,0.04,0.01,0,9,1
Director,20,Medium,Healthcare,Urban,26,0,0,0.04,0.1,0,14,0
Assistant,10,Small,Retail,Rural,0,0,0,0.03,0.03,0,28,0
Consultant,8,Medium,IT,Suburban,16,0,0,0.0,0.04,0,26,0
Manager,20,Small,Manufacturing,Suburban,26,0,0,0.05,0.03,0,4,0
Director,3,Large,Manufacturing,Urban,25,0,0,0.17,0.02,0,5,0
Executive,17,Large,Retail,Suburban,23,1,0,0.1,0.09,0,19,0
Assistant,9,Medium,Retail,Suburban,36,0,0,0.08,0.09,0,28,0
Assistant,4,Small,Healthcare,Suburban,49,0,0,0.07,0.02,0,29,0
Consultant,4,Large,Manufacturing,Rural,24,0,1,0.19,0.0,0,2,1
Executive,24,Small,Finance,Rural,31,0,0,0.18,0.08,0,26,0
Manager,2,Medium,IT,Urban,1,0,0,0.1,0.04,0,14,0
Manager,25,Medium,Finance,Rural,12,0,0,0.06,0.07,0,2,0
Executive,10,Large,Retail,Rural,41,0,0,0.12,0.05,0,22,0
Assistant,28,Large,Retail,Suburban,25,0,0,0.11,0.0,0,3,0
Executive,20,Medium,Manufacturing,Rural,2,0,0,0.19,0.08,0,3,0
Director,17,Large,Retail,Suburban,41,0,1,0.02,0.06,0,9,1
Assistant,27,Small,Healthcare,Rural,16,0,0,0.13,0.03,0,12,0
Consultant,7,Large,IT,Rural,49,0,0,0.09,0.05,0,0,0
Manager,10,Large,Retail,Urban,28,0,0,0.05,0.03,0,30,0
Executive,17,Small,Manufacturing,Rural,44,1,0,0.02,0.08,0,28,0
Director,21,Small,Retail,Suburban,32,0,0,0.05,0.01,0,29,0
Executive,30,Medium,Retail,Urban,17,0,0,0.09,0.07,0,13,0
Assistant,27,Small,Retail,Urban,3,0,0,0.04,0.04,0,8,0
Manager,11,Small,Healthcare,Rural,19,0,0,0.1,0.1,0,13,0
Manager,17,Medium,Healthcare,Rural,38,0,0,0.1,0.03,0,23,0
Executive,10,Medium,Manufacturing,Urban,22,0,1,0.07,0.02,0,15,1
Executive,8,Large,Manufacturing,Urban,37,0,0,0.16,0.1,0,0,0
Executive,7,Small,Finance,Suburban,15,0,0,0.01,0.07,0,18,0
Assistant,3,Small,IT,Suburban,9,0,0,0.11,0.07,0,9,0
Assistant,4,Medium,Manufacturing,Suburban,14,0,0,0.02,0.0,0,12,0
Executive,13,Medium,Manufacturing,Rural,9,0,0,0.11,0.04,0,10,0
Executive,3,Small,Retail,Suburban,9,0,0,0.0,0.04,0,7,0
Assistant,15,Large,Retail,Suburban,23,0,0,0.2,0.06,0,24,0
Manager,2,Large,Manufacturing,Urban,38,0,0,0.05,0.08,0,22,0
Director,25,Small,Retail,Suburban,11,0,0,0.0,0.02,0,11,0
Assistant,9,Large,Finance,Urban,6,0,0,0.02,0.02,0,1,0
Consultant,10,Small,Finance,Rural,50,0,0,0.06,0.03,0,22,0
Executive,13,Small,Finance,Urban,13,0,0,0.08,0.08,0,4,0
Manager,22,Small,Manufacturing,Rural,31,0,0,0.08,0.01,0,20,0
Executive,9,Large,Finance,Urban,8,0,0,0.01,0.07,0,3,0
Executive,26,Medium,Healthcare,Urban,36,0,0,0.2,0.02,0,20,0
Assistant,19,Small,Finance,Suburban,6,0,0,0.04,0.07,1,10,1
Assistant,22,Large,Retail,Rural,29,0,0,0.13,0.1,0,30,0
Executive,4,Large,Finance,Rural,40,0,0,0.07,0.04,0,23,0
Consultant,28,Large,IT,Rural,16,0,0,0.2,0.04,0,0,0
Consultant,11,Large,Manufacturing,Rural,35,0,0,0.15,0.06,0,24,0
Director,15,Small,IT,Rural,40,1,0,0.19,0.05,0,7,1
Executive,16,Medium,Healthcare,Urban,11,1,0,0.09,0.05,0,6,0
Director,22,Large,Healthcare,Urban,19,0,0,0.15,0.05,0,9,0
Assistant,27,Small,Finance,Urban,10,0,0,0.05,0.03,0,2,0
Consultant,9,Small,Finance,Urban,43,0,0,0.16,0.01,0,9,0
Manager,8,Medium,Retail,Rural,15,0,0,0.09,0.0,0,23,0
Director,26,Medium,IT,Urban,36,1,0,0.18,0.09,0,27,0
Director,15,Medium,Healthcare,Urban,27,0,0,0.08,0.02,0,22,0
Executive,1,Medium,Retail,Urban,48,0,0,0.04,0.09,0,1,0
Assistant,6,Medium,Healthcare,Suburban,3,0,0,0.17,0.07,0,13,0
Assistant,3,Small,Retail,Urban,25,0,0,0.18,0.02,0,13,0
Director,3,Small,Manufacturing,Rural,45,0,0,0.11,0.03,0,2,0
Assistant,28,Medium,Manufacturing,Rural,50,0,0,0.2,0.01,0,15,0
Manager,2,Large,IT,Suburban,20,0,0,0.09,0.04,0,6,0
Executive,15,Medium,Finance,Urban,27,0,0,0.02,0.08,0,1,0
Executive,9,Small,Finance,Rural,47,0,0,0.1,0.01,0,5,0
Manager,10,Large,Retail,Urban,41,0,0,0.03,0.02,0,26,0
Consultant,20,Medium,Retail,Urban,47,0,0,0.05,0.07,0,10,0
Director,29,Small,Retail,Urban,42,0,0,0.0,0.08,0,11,0
Director,13,Medium,Healthcare,Suburban,46,0,0,0.1,0.1,0,2,1
Manager,23,Medium,Retail,Rural,36,0,0,0.12,0.01,0,11,0
Assistant,7,Medium,Healthcare,Urban,34,0,0,0.14,0.06,0,1,0
Manager,23,Medium,IT,Rural,22,1,0,0.16,0.09,0,16,0
Consultant,19,Small,Retail,Rural,46,0,0,0.12,0.04,0,3,0
Consultant,19,Medium,Retail,Rural,18,0,1,0.0,0.1,0,0,1
Executive,4,Large,Healthcare,Suburban,16,0,0,0.09,0.05,0,26,0
Manager,10,Small,IT,Rural,9,0,0,0.03,0.0,0,29,0
Director,2,Large,IT,Urban,3,0,0,0.19,0.04,0,16,0
Consultant,25,Large,Manufacturing,Rural,16,0,0,0.04,0.06,0,18,0
Manager,16,Small,Manufacturing,Rural,48,1,0,0.2,0.07,0,18,1
Executive,25,Medium,Healthcare,Urban,20,0,0,0.2,0.02,0,12,0
Director,27,Large,IT,Suburban,17,0,0,0.2,0.03,0,8,0
Manager,21,Large,Retail,Suburban,12,0,0,0.01,0.08,0,22,0
Assistant,20,Medium,Healthcare,Urban,1,0,0,0.08,0.09,0,4,0
Director,4,Small,Finance,Rural,47,0,0,0.03,0.07,0,1,0
Manager,23,Small,Healthcare,Rural,11,0,0,0.02,0.08,0,9,0
Consultant,1,Large,Healthcare,Urban,32,0,1,0.14,0.0,0,12,1
Assistant,3,Large,Retail,Suburban,36,0,0,0.19,0.05,0,5,0
Manager,28,Small,IT,Urban,13,0,0,0.11,0.04,0,14,0
Manager,30,Medium,Manufacturing,Suburban,35,0,0,0.17,0.02,0,15,0
Executive,9,Medium,Healthcare,Rural,39,0,0,0.11,0.02,0,0,0
Director,3,Large,Finance,Suburban,5,0,0,0.18,0.04,0,12,0
Executive,9,Medium,Manufacturing,Urban,30,0,0,0.08,0.03,0,21,0
Consultant,1,Large,Finance,Rural,26,0,0,0.16,0.1,0,8,0
Assistant,20,Medium,Manufacturing,Rural,24,0,0,0.18,0.02,0,24,0
Director,0,Small,Retail,Rural,17,0,0,0.08,0.1,0,3,0
Assistant,17,Large,Retail,Suburban,36,0,0,0.08,0.05,0,8,0
Executive,25,Medium,Healthcare,Suburban,13,0,0,0.15,0.0,0,26,0
Manager,8,Large,Healthcare,Urban,40,0,0,0.0,0.06,0,27,0
Assistant,28,Medium,Finance,Urban,31,0,0,0.02,0.06,0,11,0
Director,16,Small,Manufacturing,Urban,43,0,0,0.2,0.02,0,4,1
Director,18,Small,Finance,Urban,25,1,0,0.09,0.01,0,28,0
Manager,13,Medium,IT,Rural,24,1,0,0.07,0.04,0,21,0
Manager,21,Small,Finance,Suburban,39,1,0,0.01,0.1,0,23,0
Executive,7,Large,IT,Suburban,6,0,0,0.16,0.0,0,2,0
Assistant,5,Medium,IT,Urban,38,0,0,0.0,0.07,0,13,0
Consultant,13,Medium,IT,Urban,5,0,0,0.1,0.03,0,20,0
Assistant,9,Medium,Retail,Rural,3,0,0,0.13,0.08,0,13,0
Manager,14,Small,Finance,Urban,36,0,0,0.03,0.1,0,29,0
Consultant,22,Small,Healthcare,Suburban,32,0,0,0.03,0.03,0,15,0
Manager,12,Small,Retail,Urban,49,1,0,0.08,0.02,0,30,0
Consultant,21,Medium,Retail,Rural,26,0,0,0.2,0.05,0,8,0
Assistant,14,Large,Retail,Rural,19,0,0,0.14,0.04,0,6,0
Director,9,Small,IT,Urban,25,0,0,0.14,0.05,0,18,0
Manager,8,Small,Healthcare,Suburban,22,0,0,0.13,0.1,0,15,0
Manager,3,Large,Retail,Rural,46,1,0,0.01,0.02,0,6,1
Manager,16,Small,Retail,Rural,3,0,0,0.0,0.02,0,13,0
Executive,6,Medium,Finance,Rural,33,1,0,0.03,0.01,0,11,0
Consultant,6,Small,Retail,Rural,47,0,0,0.01,0.04,0,3,0
Director,16,Medium,Finance,Urban,10,0,0,0.17,0.0,0,16,0
Consultant,24,Large,IT,Urban,33,0,0,0.16,0.09,0,11,0
Assistant,29,Small,Manufacturing,Suburban,38,0,0,0.2,0.03,0,13,0
Executive,4,Small,Finance,Suburban,5,0,0,0.01,0.03,0,13,0
Manager,13,Small,Finance,Rural,38,1,0,0.15,0.01,0,21,0
Consultant,10,Large,Healthcare,Urban,31,0,0,0.1,0.07,0,20,0
Manager,16,Small,Healthcare,Rural,23,0,0,0.01,0.05,0,13,0
